id,key,value,type 
44941773,waterway,stream,regular
44941788,name,Pierce Street,regular
44941788,highway,residential,regular
44941788,cfcc,A41,tiger
44941788,county,"Jefferson, CO",tiger
44941788,zip_left,80003,tiger
44941788,name_base,Pierce,tiger
44941788,name_type,St,tiger
44941788,zip_right,80003,tiger
44941875,name,Little Dry Creek,regular
44941875,waterway,stream,regular
44943495,name,Little Dry Creek,regular
44943495,waterway,stream,regular
44945505,name,Little Dry Creek,regular
44945505,waterway,stream,regular
44946483,highway,service,regular
44946483,service,parking_aisle,regular
44946483,surface,paved,regular
44946500,highway,path,regular
44946500,surface,paved,regular
44946520,amenity,parking,regular
44946520,parking,surface,regular
44946539,name,Walnut cr,regular
44946539,tunnel,yes,regular
44946539,waterway,stream,regular
44946568,name,Church Ditch,regular
44946568,tunnel,yes,regular
44946568,waterway,canal,regular
44947134,natural,water,regular
44947151,highway,service,regular
44947151,surface,paved,regular
44947170,leisure,park,regular
44947191,highway,path,regular
44947191,surface,unpaved,regular
44947697,sport,baseball,regular
44948073,highway,path,regular
44948073,surface,paved,regular
44948304,name,Woodglen Meadows Park,regular
44948304,leisure,park,regular
44962719,note,stay on trail - canal is private property,regular
44962719,leisure,common,regular
44962739,leisure,common,regular
44963791,leisure,common,regular
44964540,sport,tennis,regular
44964540,leisure,sports_centre,regular
44983189,foot,yes,regular
44983189,width,2,regular
44983189,bicycle,yes,regular
44983189,highway,path,regular
44983189,surface,paved,regular
44986684,highway,unclassified,regular
44986684,surface,paved,regular
44986684,maxspeed,25 mph,regular
44989938,name,Lakeview Tributary OS,regular
44989938,leisure,common,regular
44998039,amenity,parking,regular
44998039,parking,surface,regular
44998892,highway,service,regular
44998892,surface,paved,regular
45001982,leisure,common,regular
45002005,highway,path,regular
45002005,surface,paved,regular
45003906,highway,path,regular
45003906,surface,paved,regular
45003923,name,139th Drive,regular
45003923,highway,residential,regular
45003923,surface,paved,regular
45007646,highway,path,regular
45007646,surface,paved,regular
45008880,highway,path,regular
45008880,surface,dirt,regular
45009460,natural,water,regular
45009648,amenity,parking,regular
45009963,name,Horizon Tributary,regular
45009963,waterway,stream,regular
45009981,name,Brantner Gulch Creek,regular
45009981,waterway,stream,regular
45033083,name,Vance Street,regular
45033083,layer,1,regular
45033083,bridge,yes,regular
45033083,oneway,no,regular
45033083,highway,residential,regular
45033083,cfcc,A41,tiger
45033083,county,"Jefferson, CO",tiger
45033083,reviewed,no,tiger
45033083,zip_left,80214,tiger
45033083,name_base,Vance,tiger
45033083,name_type,St,tiger
45033083,zip_right,80214,tiger
45033120,note,Golf Cart path,regular
45033120,highway,track,regular
45033150,note,Golf Cart path,regular
45033150,bridge,yes,regular
45033150,highway,track,regular
45033172,name,Lakewood Gulch,regular
45033172,tunnel,yes,regular
45033172,waterway,stream,regular
45033819,foot,yes,regular
45033819,name,Lakewood Gulch,regular
45033819,highway,cycleway,regular
45033819,surface,paved,regular
45048952,ski,designated,regular
45048952,foot,yes,regular
45048952,name,"CMC South trail, USFS trail 814.2",regular
45048952,highway,footway,regular
45057667,bicycle,yes,regular
45057667,highway,path,regular
45057667,surface,paved,regular
45057764,name,Dry Gulch,regular
45057764,layer,-1,regular
45057764,waterway,stream,regular
45058021,highway,service,regular
45058021,service,parking_aisle,regular
45094972,name,141st Way,regular
45094972,highway,residential,regular
45094972,surface,paved,regular
45094987,name,Osage Street,regular
45094987,highway,residential,regular
45094987,surface,paved,regular
45095399,name,Windridge Circle,regular
45095399,highway,residential,regular
45095399,cfcc,A41,tiger
45095399,county,"Douglas, CO",tiger
45095399,reviewed,yes,tiger
45095399,name_base,Windridge,tiger
45095399,name_type,Cir,tiger
45095511,highway,path,regular
45095511,surface,paved,regular
45095555,name,Stonington Street,regular
45095555,highway,residential,regular
45095777,source,Bing,regular
45095777,amenity,parking,regular
45095777,parking,surface,regular
45096341,foot,yes,regular
45096341,name,Weir Gulch Trail,regular
45096341,horse,no,regular
45096341,access,yes,regular
45096341,bicycle,designated,regular
45096341,highway,cycleway,regular
45096341,surface,paved,regular
45096341,segregated,no,regular
45096341,motor_vehicle,no,regular
45096385,name,Santa Fe Drive,regular
45096385,lanes,2,regular
45096385,oneway,yes,regular
45096385,source,bing,regular
45096385,highway,secondary,regular
45096385,surface,paved,regular
45096385,cfcc,A21,tiger
45096385,county,"Douglas, CO",tiger
45096385,zip_left,80135,tiger
45096385,zip_right,80135,tiger
45097007,highway,path,regular
45097007,surface,paved,regular
45098063,foot,yes,regular
45098063,name,South Platte River Trail,regular
45098063,horse,no,regular
45098063,access,yes,regular
45098063,bicycle,designated,regular
45098063,highway,cycleway,regular
45098063,surface,concrete,regular
45098063,segregated,no,regular
45098063,motor_vehicle,no,regular
45098321,foot,yes,regular
45098321,horse,no,regular
45098321,access,yes,regular
45098321,source,Bing,regular
45098321,bicycle,designated,regular
45098321,footway,crossing,regular
45098321,highway,cycleway,regular
45098321,surface,paved,regular
45098321,segregated,no,regular
45098321,motor_vehicle,no,regular
45098530,highway,path,regular
45098530,surface,paved,regular
45159508,highway,service,regular
45159508,surface,paved,regular
45159572,amenity,parking,regular
45161642,highway,service,regular
45161697,highway,path,regular
45161697,surface,paved,regular
45161713,name,Sanderson Gulch,regular
45161713,waterway,stream,regular
45162689,bridge,yes,regular
45162689,highway,path,regular
45162689,surface,paved,regular
45163204,highway,path,regular
45163204,surface,paved,regular
45163806,natural,water,regular
45164985,name,C-470,regular
45164985,highway,cycleway,regular
45164985,surface,paved,regular
45184389,amenity,parking,regular
45197855,highway,service,regular
45214880,name,Cedar Brook Lane,regular
45214880,highway,residential,regular
45218530,name,Redhaven Street,regular
45218530,highway,residential,regular
45219609,name,Greenbelt Trail,regular
45219609,horse,yes,regular
45219609,access,yes,regular
45219609,bicycle,yes,regular
45219609,highway,path,regular
45219609,surface,gravel,regular
45219609,motor_vehicle,no,regular
45219625,horse,no,regular
45219625,access,yes,regular
45219625,source,bing,regular
45219625,bicycle,yes,regular
45219625,highway,footway,regular
45219625,surface,concrete,regular
45219625,motor_vehicle,no,regular
45221427,highway,footway,regular
45224335,foot,yes,regular
45224335,name,Bear Creek Trail,regular
45224335,horse,no,regular
45224335,layer,1,regular
45224335,access,yes,regular
45224335,bridge,yes,regular
45224335,bicycle,designated,regular
45224335,highway,cycleway,regular
45224335,cycleway,track,regular
45224335,segregated,no,regular
45224335,smoothness,excellent,regular
45224335,motor_vehicle,no,regular
45227834,oneway,yes,regular
45227834,highway,service,regular
45230411,foot,yes,regular
45230411,horse,no,regular
45230411,access,yes,regular
45230411,bicycle,designated,regular
45230411,highway,service,regular
45230411,service,driveway,regular
45230411,surface,asphalt,regular
45230411,cycleway,no,regular
45230411,maxspeed,15 mph,regular
45230411,motor_vehicle,yes,regular
45366363,amenity,parking,regular
45368499,name,Ward Canal,regular
45368499,tunnel,yes,regular
45368499,waterway,canal,regular
45368516,name,Pioneer Union Ditch,regular
45368516,tunnel,yes,regular
45368516,waterway,canal,regular
45368533,note,Golf Cart Path,regular
45368533,bridge,yes,regular
45368533,highway,track,regular
45368533,surface,paved,regular
45368551,note,Golf Cart Path,regular
45368551,bridge,yes,regular
45368551,highway,track,regular
45368551,surface,paved,regular
45368677,highway,service,regular
45368677,surface,paved,regular
45368927,foot,yes,regular
45368927,name,Kipling Tr,regular
45368927,bridge,yes,regular
45368927,source,bing,regular
45368927,bicycle,yes,regular
45368927,highway,cycleway,regular
45368927,surface,paved,regular
45368927,segregated,no,regular
45369141,oneway,no,regular
45369141,highway,service,regular
45369141,service,driveway,regular
45369783,foot,designated,regular
45369783,horse,no,regular
45369783,access,yes,regular
45369783,footway,sidewalk,regular
45369783,highway,footway,regular
45369783,surface,concrete,regular
45369783,motor_vehicle,no,regular
45370420,name,Park,regular
45370420,source,bing,regular
45370420,amenity,parking,regular
45370420,capacity,26,regular
45370420,operator,City of Lakewood,regular
45371179,name,Agricultural Ditch,regular
45371179,layer,-1,regular
45371179,tunnel,yes,regular
45371179,waterway,canal,regular
45371436,name,Agricultural Ditch,regular
45371436,waterway,canal,regular
45372060,name,Agricultural Ditch,regular
45372060,waterway,canal,regular
45415625,note,Golf Cart path,regular
45415625,highway,track,regular
45415625,surface,paved,regular
45415640,note,Golf Cart path,regular
45415640,highway,path,regular
45415640,surface,paved,regular
45415655,note,Golf Cart path,regular
45415655,bridge,yes,regular
45415655,highway,track,regular
45415655,surface,paved,regular
45415670,note,Golf Cart path,regular
45415670,highway,track,regular
45415670,surface,paved,regular
45416024,note,Golf Cart path,regular
45416024,highway,path,regular
45416024,surface,paved,regular
45416041,note,Golf Cart path,regular
45416041,highway,path,regular
45416041,surface,paved,regular
45416155,highway,path,regular
45416155,surface,paved,regular
45416463,highway,path,regular
45416463,surface,paved,regular
45416480,highway,path,regular
45416480,surface,paved,regular
45416721,name,Johnson Ditch,regular
45416721,tunnel,yes,regular
45416721,waterway,canal,regular
45416917,note,Golf Cart path,regular
45416917,highway,path,regular
45416917,surface,paved,regular
45416933,foot,yes,regular
45416933,bridge,yes,regular
45416933,bicycle,yes,regular
45416933,highway,footway,regular
45416948,name,Valle Lake,regular
45416948,natural,water,regular
45417082,amenity,parking,regular
45417465,name,South Miller Court,regular
45417465,bridge,yes,regular
45417465,oneway,no,regular
45417465,highway,residential,regular
45417465,cfcc,A41,tiger
45417465,county,"Jefferson, CO",tiger
45417465,reviewed,no,tiger
45417465,zip_left,80235,tiger
45417465,name_base,Miller,tiger
45417465,name_type,Ct,tiger
45417465,zip_right,80235,tiger
45417465,name_direction_prefix,S,tiger
45417581,highway,service,regular
45418070,building,yes,regular
45418070,street,Wright Street,addr
45418070,housenumber,216,addr
45462122,name,Union Square Park,regular
45462122,leisure,park,regular
45464753,building,yes,regular
45464753,street,Wright Street,addr
45464753,housenumber,220,addr
45465025,name,Asbury Center,regular
45465025,building,office,regular
45469086,natural,water,regular
45469108,note,Golf Cart Path,regular
45469108,highway,path,regular
45469126,note,Golf Cart Path,regular
45469126,highway,path,regular
45469143,note,Golf Cart Path,regular
45469143,bridge,yes,regular
45469143,highway,path,regular
45472078,name,Green Mountain Open Space,regular
45472078,leisure,common,regular
45473895,highway,path,regular
45473895,surface,paved,regular
45473910,highway,track,regular
45473910,surface,paved,regular
45473925,highway,track,regular
45473925,surface,paved,regular
45473940,sport,tennis,regular
45474136,name,Welch Ditch,regular
45474136,waterway,canal,regular
45474152,name,Welch Ditch,regular
45474152,tunnel,yes,regular
45474152,waterway,canal,regular
45516370,name,Wright Park,regular
45516370,leisure,park,regular
45519908,highway,path,regular
45527985,amenity,parking,regular
45531790,natural,water,regular
45532219,note,Golf Cart path,regular
45532219,highway,track,regular
45535939,highway,path,regular
45535939,surface,paved,regular
45536552,natural,water,regular
45538084,fee,no,regular
45538084,name,DigitalGlobe West Parking Garage,regular
45538084,access,private,regular
45538084,amenity,parking,regular
45538084,parking,multi-storey,regular
45538084,surface,paved,regular
45538084,capacity,400,regular
45538084,operator,DigitalGlobe,regular
45538084,city,Westminster,addr
45538084,park_ride,no,regular
45538084,state,CO,addr
45538084,supervised,yes,regular
45538084,street,West 120th Avenue,addr
45538084,housenumber,1300,addr
45541454,name,Washington Street,regular
45541454,layer,1,regular
45541454,bridge,yes,regular
45541454,highway,secondary,regular
45541454,cfcc,A41,tiger
45541454,county,"Adams, CO",tiger
45541454,reviewed,no,tiger
45541454,zip_left,80020,tiger
45541454,name_base,Washington,tiger
45541454,name_type,St,tiger
45541454,zip_right,80020,tiger
45541678,name,German ditch,regular
45541678,tunnel,yes,regular
45541678,waterway,canal,regular
45541698,name,German ditch,regular
45541698,tunnel,yes,regular
45541698,waterway,canal,regular
45567898,highway,service,regular
45567898,surface,paved,regular
45568980,highway,service,regular
45568980,surface,paved,regular
45569006,area,yes,regular
45569006,name,Wendy's,regular
45569006,amenity,fast_food,regular
45569006,cuisine,burger,regular
45569006,building,yes,regular
45610812,highway,service,regular
45610812,surface,paved,regular
45610848,barrier,fence,regular
45610943,building,retail,regular
45610958,city,Denver,addr
45610958,housenumber,911,addr
45610958,state,CO,addr
45610958,street,East 120th Avenue,addr
45610958,building,commercial,regular
45619531,name,Sportsmans Warehouse,regular
45619531,building,yes,regular
45620021,leisure,common,regular
45711664,building,yes,regular
45711685,highway,yes,regular
45711685,surface,paved,regular
45711702,highway,service,regular
45711702,surface,paved,regular
45711720,name,Hops,regular
45711720,building,yes,regular
45711738,city,Northglenn,addr
45711738,housenumber,261,addr
45711738,state,CO,addr
45711738,street,West 104th Avenue,addr
45711738,building,yes,regular
45711738,name,Lowe's,regular
45711738,shop,doityourself,regular
45711754,building,yes,regular
45711772,highway,service,regular
45711772,surface,paved,regular
45712028,highway,service,regular
45712028,surface,paved,regular
45753025,name,Cook Creek Park and Pool,regular
45753025,leisure,park,regular
45753025,operator,South Suburban Parks and Recreation Distrcit,regular
45760277,name,East Peakview Avenue,regular
45760277,lanes,2,regular
45760277,oneway,no,regular
45760277,highway,tertiary,regular
45760277,surface,asphalt,regular
45760277,county,"Arapahoe, CO",tiger
45760277,zip_left,80111,tiger
45760277,name_base,Peakview,tiger
45760277,name_type,Ave,tiger
45760277,name_direction_prefix,E,tiger
45761215,name,Starbucks,regular
45761215,amenity,fast_food,regular
45761215,cuisine,coffee_shop,regular
45761215,building,yes,regular
45762963,hgv,designated,regular
45762963,ref,CO 74,regular
45762963,name,Evergreen Parkway,regular
45762963,layer,1,regular
45762963,bridge,yes,regular
45762963,oneway,yes,regular
45762963,highway,secondary,regular
45762963,cfcc,A31,tiger
45762963,county,"Jefferson, CO",tiger
45762963,reviewed,yes,tiger
45762963,name_base,Evergreen,tiger
45762963,name_type,Pky,tiger
45762963,name_base_1,Highway 74,tiger
45762963,national_network,yes,hgv
45762963,hgv:national_network,"CDOT ""Highway Data Explorer""",source
45792148,building,yes,regular
45792494,landuse,retail,regular
45792494,building,yes,regular
45798675,name,East Caley Avenue,regular
45798675,oneway,yes,regular
45798675,highway,tertiary,regular
45798675,county,"Arapahoe, CO",tiger
45798675,name_base,Caley,tiger
45798675,name_type,Ave,tiger
45798675,name_direction_prefix,E,tiger
45806398,building,yes,regular
45806416,highway,path,regular
45806416,surface,paved,regular
45806752,highway,footway,regular
45806752,surface,paved,regular
45809831,highway,yes,regular
45809831,surface,paved,regular
45809908,building,yes,regular
45810393,highway,service,regular
45810393,surface,paved,regular
45810437,barrier,fence,regular
45814123,barrier,wall,regular
45814252,name,Thornon Fire Dept Admin,regular
45814252,building,yes,regular
45828233,foot,yes,regular
45828233,bridge,yes,regular
45828233,bicycle,yes,regular
45828233,highway,path,regular
45828233,surface,gravel,regular
45828260,highway,path,regular
45828260,surface,paved,regular
45829218,highway,path,regular
45829218,surface,paved,regular
45829243,highway,path,regular
45829243,surface,paved,regular
45829279,waterway,stream,regular
45829304,highway,service,regular
45829304,surface,paved,regular
45829422,sport,Inline Skate Rink,regular
45829422,leisure,sports_centre,regular
45837072,highway,path,regular
45837072,surface,paved,regular
45842187,highway,footway,regular
45842187,surface,paved,regular
45842319,name,Plaster Open Space,regular
45842319,leisure,common,regular
45844247,foot,yes,regular
45844247,bicycle,yes,regular
45844247,highway,path,regular
45844247,surface,paved,regular
45844274,name,Broomfield County Commons Drive,regular
45844274,highway,unclassified,regular
45844274,surface,paved,regular
45845861,name,Police Access Only,regular
45845861,access,no,regular
45845861,highway,service,regular
45845861,service,driveway,regular
45845861,surface,paved,regular
45846014,layer,-1,regular
45846014,tunnel,yes,regular
45846014,waterway,stream,regular
45846029,waterway,stream,regular
45846203,width,2,regular
45846203,footway,sidewalk,regular
45846203,highway,footway,regular
45846203,surface,paved,regular
45866930,name,Intermittant,regular
45866930,tunnel,yes,regular
45866930,waterway,stream,regular
45866960,highway,footway,regular
45866960,surface,paved,regular
45866977,bridge,yes,regular
45866977,highway,path,regular
45866977,surface,paved,regular
45866998,highway,footway,regular
45866998,surface,paved,regular
45867031,bridge,yes,regular
45867031,highway,path,regular
45867031,surface,paved,regular
45867048,name,Intermittant,regular
45867048,tunnel,yes,regular
45867048,waterway,stream,regular
45869413,leisure,track,regular
45869413,sport,running,regular
45869413,surface,gravel,regular
45870974,highway,footway,regular
45870974,surface,paved,regular
45872004,amenity,school,regular
45872921,sport,tennis,regular
45872921,leisure,pitch,regular
45872937,highway,service,regular
45872937,surface,paved,regular
45874661,sport,baseball,regular
45874661,leisure,sports_centre,regular
45874676,building,yes,regular
45875096,highway,footway,regular
45875096,surface,paved,regular
45876244,leisure,common,regular
45876269,sport,tennis,regular
45876269,leisure,sports_centre,regular
45877084,highway,footway,regular
45877084,surface,paved,regular
45877806,highway,path,regular
45877806,surface,paved,regular
45877845,highway,path,regular
45877845,surface,paved,regular
45883860,highway,footway,regular
45883860,surface,paved,regular
45883875,building,yes,regular
45883902,foot,yes,regular
45883902,bicycle,yes,regular
45883902,highway,path,regular
45883902,surface,paved,regular
45883922,sport,tennis,regular
45883922,leisure,sports_centre,regular
45883947,highway,footway,regular
45883947,surface,paved,regular
45885634,foot,yes,regular
45885634,bicycle,yes,regular
45885634,highway,path,regular
45885634,surface,paved,regular
45886630,amenity,parking,regular
45891228,highway,path,regular
45891228,surface,paved,regular
45891245,footway,sidewalk,regular
45891245,highway,footway,regular
45891245,surface,paved,regular
45891401,highway,path,regular
45891401,surface,paved,regular
45891504,amenity,parking,regular
45891698,highway,footway,regular
45891698,surface,paved,regular
45891955,highway,service,regular
45891955,surface,paved,regular
45892118,highway,footway,regular
45892118,surface,paved,regular
45893005,name,South Boulder Creek,regular
45893005,layer,-1,regular
45893005,width,5,regular
45893005,waterway,river,regular
45978894,bridge,yes,regular
45978894,highway,path,regular
45979113,natural,water,regular
45979269,natural,water,regular
45979930,foot,yes,regular
45979930,name,Wonderland Creek Trail,regular
45979930,bridge,yes,regular
45979930,bicycle,yes,regular
45979930,highway,cycleway,regular
45979930,surface,paved,regular
45979947,name,34th Street,regular
45979947,bridge,yes,regular
45979947,highway,residential,regular
45979947,cfcc,A41,tiger
45979947,tlid,220758991:188162255:188218894:188162248,tiger
45979947,county,"Boulder, CO",tiger
45979947,source,tiger_import_dch_v0.6_20070809,tiger
45979947,reviewed,no,tiger
45979947,name_base,34th,tiger
45979947,name_type,St,tiger
45979947,separated,no,tiger
45979968,foot,designated,regular
45979968,name,Longmont / Boulder Lobo Trail,regular
45979968,horse,yes,regular
45979968,access,yes,regular
45979968,name_1,Cottonwood Trail,regular
45979968,bicycle,designated,regular
45979968,highway,cycleway,regular
45979968,surface,gravel,regular
45979968,tracktype,grade2,regular
45979968,segregated,no,regular
45979968,motor_vehicle,no,regular
45980128,name,Wonderland Creek,regular
45980128,waterway,stream,regular
45980128,intermittent,yes,regular
45980175,hgv,designated,regular
45980175,ref,CO 119,regular
45980175,lanes,1,regular
45980175,oneway,yes,regular
45980175,bicycle,yes,regular
45980175,highway,trunk_link,regular
45980175,maxspeed,45 mph,regular
45980175,cfcc,A35,tiger
45980175,county,"Boulder, CO",tiger
45980175,reviewed,yes,tiger
45980175,name_base,Longmont Diagonal,tiger
45980175,name_type,Hwy,tiger
45980175,name_base_1,Diagonal,tiger
45980175,name_base_2,State Highway 119,tiger
45980175,name_type_1,Hwy,tiger
45980175,national_network,yes,hgv
45980175,hgv:national_network,"CDOT ""Highway Data Explorer""",source
45980229,name,Front Range Subdivision,regular
45980229,gauge,1435,regular
45980229,railway,rail,regular
45980229,operator,BNSF,regular
45980229,cfcc,B11,tiger
45980229,electrified,no,regular
45980229,county,"Boulder, CO",tiger
45980229,reviewed,no,tiger
45980229,name_base,Burlington Northern Santa Fe R,tiger
45980229,old_railway_operator,CB&Q,regular
45980584,name,North Boulder Farmers Ditch,regular
45980584,waterway,canal,regular
46041894,highway,cycleway,regular
46041894,surface,paved,regular
46041920,foot,permissive,regular
46041920,highway,footway,regular
46041920,surface,paved,regular
46061094,name,West San Juan Way,regular
46061094,oneway,yes,regular
46061094,highway,residential,regular
46061094,cfcc,A41,tiger
46061094,tlid,177754583,tiger
46061094,county,"Jefferson, CO",tiger
46061094,source,tiger_import_dch_v0.6_20070809,tiger
46061094,reviewed,yes,tiger
46061094,zip_left,80127,tiger
46061094,name_base,San Juan,tiger
46061094,name_type,Way,tiger
46061094,separated,no,tiger
46061094,zip_right,80127,tiger
46061094,name_direction_prefix,W,tiger
46088550,landuse,retail,regular
46094560,name,Cochetopa Pass,regular
46094560,name_1,Cochetopa,regular
46094560,highway,residential,regular
46094560,cfcc,A41,tiger
46094560,tlid,177323040:177323000:177323007:177323008:177323010:177323014:177323015:177323017,tiger
46094560,county,"Jefferson, CO",tiger
46094560,source,tiger_import_dch_v0.6_20070809,tiger
46094560,reviewed,yes,tiger
46094560,zip_left,80127,tiger
46094560,name_base,Cochetopa,tiger
46094560,name_type,Pass,tiger
46094560,separated,no,tiger
46094560,zip_right,80127,tiger
46094560,name_base_1,Cochetopa,tiger
46094560,upload_uuid,bulk_upload.pl-3eb93bd8-cf62-40d7-bbf9-22d075417ce9,tiger
46094647,name,Boulder Feeder Ditch,regular
46094647,tunnel,yes,regular
46094647,waterway,canal,regular
46094662,note,Golf cart path,regular
46094662,bridge,yes,regular
46094662,highway,track,regular
46094662,surface,paved,regular
46094662,tracktype,grade1,regular
46094677,note,Golf cart path,regular
46094677,highway,track,regular
46094677,surface,paved,regular
46094692,natural,water,regular
46094718,waterway,canal,regular
46094924,highway,path,regular
46094939,foot,yes,regular
46094939,name,Niwot Loop Trail,regular
46094939,bridge,yes,regular
46094939,bicycle,yes,regular
46094939,highway,track,regular
46094939,motor_vehicle,no,regular
46095018,name,WhiteRock Ditch,regular
46095018,waterway,canal,regular
46106783,amenity,parking,regular
46107692,name,Taco Bell,regular
46107692,amenity,fast_food,regular
46107692,cuisine,mexican,regular
46107692,building,retail,regular
46107692,street,East Arapahoe Road,addr
46143279,name,Goose Creek,regular
46143279,waterway,stream,regular
46143298,name,Boulder and White Rock Ditch,regular
46143298,waterway,canal,regular
46143313,name,Boulder and White Rock Ditch,regular
46143313,waterway,canal,regular
46143330,name,Boulder ditches,regular
46143330,tunnel,yes,regular
46143330,waterway,canal,regular
46143346,foot,designated,regular
46143346,name,Boulder Creek Trail,regular
46143346,layer,1,regular
46143346,bridge,yes,regular
46143346,bicycle,designated,regular
46143346,highway,path,regular
46143346,surface,concrete,regular
46143346,tracktype,grade1,regular
46143346,segregated,no,regular
46143362,bridge,yes,regular
46143362,highway,service,regular
46143362,surface,paved,regular
46143379,name,Bouler and Left Hand Ditch,regular
46143379,waterway,canal,regular
46143394,name,Bouler and Left Hand,regular
46143394,layer,-1,regular
46143394,tunnel,yes,regular
46143394,waterway,canal,regular
46143416,highway,residential,regular
46143416,cfcc,A41,tiger
46143416,tlid,188234844:188234920:188234921,tiger
46143416,county,"Boulder, CO",tiger
46143416,source,tiger_import_dch_v0.6_20070809,tiger
46143416,reviewed,no,tiger
46143416,separated,no,tiger
46143416,upload_uuid,bulk_upload.pl-1b7afdac-0ecb-47b2-8901-e595d422ff1f,tiger
46143431,name,North Boulder Farmers Ditch,regular
46143431,waterway,canal,regular
46144106,waterway,canal,regular
46145549,natural,water,regular
46145957,bridge,yes,regular
46145973,name,North 95th Street,regular
46145973,bridge,yes,regular
46145973,highway,tertiary,regular
46145973,cfcc,A41,tiger
46145973,county,"Boulder, CO",tiger
46145973,reviewed,no,tiger
46145973,zip_left,80504,tiger
46145973,name_base,95th,tiger
46145973,name_type,St,tiger
46145973,zip_right,80504,tiger
46145973,name_direction_prefix,N,tiger
46146179,name,County Road 1 1/2,regular
46146179,bridge,yes,regular
46146179,highway,residential,regular
46146179,cfcc,A41,tiger
46146179,tlid,188706654:188689645:188702844:188689656:188726149:188726150:188739840:188739842:188739843:188739846:188739847,tiger
46146179,county,"Weld, CO",tiger
46146179,source,tiger_import_dch_v0.6_20070809,tiger
46146179,reviewed,no,tiger
46146179,name_base,County Road 1 1/2,tiger
46146179,separated,no,tiger
46146179,upload_uuid,bulk_upload.pl-43c5bf8c-fdce-4ece-96a3-67fb66cd786d,tiger
46146195,name,Lower Boulder Ditch,regular
46146195,waterway,canal,regular
46146354,name,County Road 5,regular
46146354,bridge,yes,regular
46146354,highway,residential,regular
46146354,cfcc,A41,tiger
46146354,tlid,188748674:188748675:188719549:188689531:188689536:188719550,tiger
46146354,county,"Weld, CO",tiger
46146354,source,tiger_import_dch_v0.6_20070809,tiger
46146354,reviewed,no,tiger
46146354,zip_left,80516,tiger
46146354,name_base,County Road 5,tiger
46146354,separated,no,tiger
46146354,zip_right,80516,tiger
46146354,zip_left_1,80516,tiger
46146354,upload_uuid,bulk_upload.pl-43c5bf8c-fdce-4ece-96a3-67fb66cd786d,tiger
46146354,zip_right_1,80516,tiger
46146606,name,Boulder Weld Ditch,regular
46146606,waterway,canal,regular
46146621,name,Boulder Weld Ditch,regular
46146621,waterway,canal,regular
46146741,foot,yes,regular
46146741,highway,footway,regular
46148770,name,13th Street,regular
46148770,lanes,2,regular
46148770,bicycle,designated,regular
46148770,highway,residential,regular
46148770,cfcc,A41,tiger
46148770,county,"Boulder, CO",tiger
46148770,reviewed,no,tiger
46148770,zip_left,80304,tiger
46148770,name_base,13th,tiger
46148770,name_type,St,tiger
46148770,zip_right,80304,tiger
46167517,name,County Road 16 1/2,regular
46167517,bridge,yes,regular
46167517,name_1,16 1/2 Weld County Road,regular
46167517,highway,residential,regular
46167517,cfcc,A41,tiger
46167517,tlid,188689506:188702185:188708081:188708082:188689436:188689441:188748986:188748987:188749036:188708071:188708072,tiger
46167517,county,"Weld, CO",tiger
46167517,source,tiger_import_dch_v0.6_20070809,tiger
46167517,reviewed,no,tiger
46167517,zip_left,80504,tiger
46167517,name_base,County Road 16 1/2,tiger
46167517,separated,no,tiger
46167517,zip_right,80504,tiger
46167517,zip_left_1,80504,tiger
46167517,name_base_1,16 1/2 Weld County Road,tiger
46167517,upload_uuid,bulk_upload.pl-43c5bf8c-fdce-4ece-96a3-67fb66cd786d,tiger
46168274,natural,water,regular
46175456,highway,service,regular
46178585,foot,yes,regular
46178585,highway,cycleway,regular
46179548,natural,water,regular
46186393,boat,no,regular
46186393,name,Saint Vrain River,regular
46186393,waterway,stream,regular
46188640,hgv,designated,regular
46188640,ref,I 25,regular
46188640,lanes,3,regular
46188640,layer,1,regular
46188640,bridge,yes,regular
46188640,oneway,yes,regular
46188640,bicycle,no,regular
46188640,highway,motorway,regular
46188640,maxspeed,75 mph,regular
46188640,cfcc,A15,tiger
46188640,county,"Weld, CO",tiger
46188640,name_base,I-25,tiger
46188640,name_base_1,State Highway 60,tiger
46188640,name_base_2,United States Highway 87,tiger
46192047,name,Boulder and White Rock Ditch,regular
46192047,bridge,yes,regular
46192047,waterway,canal,regular
46195579,name,Boulder and Left Hand Ditch,regular
46195579,waterway,canal,regular
46195609,name,Boulder and Left Hand Ditch,regular
46195609,tunnel,yes,regular
46195609,waterway,canal,regular
46195635,name,Boulder and White Rock Ditch,regular
46195635,waterway,canal,regular
46196485,highway,footway,regular
46197734,ele,1656,regular
46197734,name,Guggenheim Geography,regular
46197734,building,university,regular
46197734,operator,University of Colorado Boulder,regular
46197734,city,Boulder,addr
46197734,short_name,GUGG,regular
46197734,street,Central Campus Mall,addr
46197734,description,First privately funded campus building; classrooms and laboratory space.,regular
46197734,levels,3,building
46197734,feature_id,2095629,gnis
46197734,housenumber,1475,addr
46201490,highway,service,regular
46201550,landuse,allotments,regular
46202931,name,Ligget Ditch,regular
46202931,waterway,canal,regular
46204577,name,Boulder and White Rock Ditch,regular
46204577,waterway,canal,regular
46207426,bridge,yes,regular
46207443,bridge,yes,regular
46207443,highway,track,regular
46209175,name,South Cherokee Street,regular
46209175,oneway,yes,regular
46209175,highway,residential,regular
46209175,cfcc,A41,tiger
